trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1,False,"{'a': 0.5, 'e': 1.0}",25,0,-161.56834018188493,"{0: 11, 1: 0, 2: 13, 3: 0, 4: 1}",0
